ID	STRING
13210	第二步：在<color=blue>成都<color>，从<color=blue>卖蜀绣的梅娘（389,315）<color>处得知蜀绣名家孙婉针发精湛，提示玩家去找<color=blue>孙婉<color>。
13211	第三步：在成都东南芙蓉茶舍附近的一间民居里找到<color=blue>孙婉（394,323）<color>，接到任务，用<color=red>玛瑙戒指<color>换魔雨针。
13212	第四步：在成都<color=blue>杂货店<color>买到<color=red>玛瑙戒指<color>。
13213	第五步：回到孙婉家，把玛瑙戒指交给她，得到<color=red>魔雨针<color>。
13214	第六步：回到唐门<color=blue>武功房<color>，将<color=red>魔雨针<color>交给<color=blue>唐鹤<color>，任务完成。
13215	通过完成这个任务，你升为<color=blue>护院<color>，学会武功<color=blue>夺魂镖、心眼<color>。<enter>接到这个任务必须是等级已过20级的本门弟子，并且已经完成魔雨针任务。
13216	第一步：在<color=blue>议事大厅<color>遇到<color=blue>唐一尘<color>，接到任务，去<color=blue>北边无心谷<color>劝说师姑<color=blue>唐幽<color>。
13217	第二步：在<color=blue>无心谷<color>，点击唐幽小屋<color=blue>门前木牌（528,291）<color>，接到任务，在无心谷中找到<color=blue>四字口诀<color>。
13218	第三步：打败无心谷中的四只<color=blue>猞猁精<color>和<color=blue>浣熊精<color>，得到<color=red>四张丝帕<color>上的四句口诀。
13219	第四步：再次点击唐幽门前木牌，接到任务，去西边的<color=blue>翡翠湖<color>寻找<color=red>金项圈<color>。
13220	第五步：在<color=blue>翡翠湖<color>，打败<color=blue>赤焰鳄<color>，得到<color=red>金项圈<color>
13221	第六步：回到<color=blue>无心谷<color>，点击小屋门前木牌，唐幽要你把<color=red>金项圈<color>交给<color=blue>掌门唐仇<color>。
13222	第七步：到<color=blue>会客大厅<color>，把<color=red>金项圈<color>交给<color=blue>掌门唐仇<color>，任务完成。如果金项圈丢失，需要重新做任务。
13223	通过完成这个任务，你升为<color=blue>阶前护卫<color>，学会武功<color=blue>追心箭、青木功<color>。<enter>接到这个任务必须是等级已过30级的本门弟子，并且已经完成唐幽任务。
13224	第一步：在<color=blue>祭祖厅<color>遇到<color=blue>唐不染<color>，接到任务，夺回<color=red>《火器谱》<color>。
13225	第二步：在<color=blue>青城山东白云洞<color>，打败绑匪<color=blue>大头目狂沙<color>，接到任务，在洞中找到打开宝箱的<color=red>钥匙<color>。
13226	第三步：打败绑匪中四个<color=blue>小头目独耳、铁臂、鬼影、厉拳<color>中的一个，会得到<color=red>钥匙<color>。
13227	第四步：打开<color=blue>宝箱（230,199）<color>，得到<color=red>《火器谱》<color>。
13228	第五步：回到<color=blue>火器房<color>，将<color=red>《火器谱》<color>交给<color=blue>唐云<color>，任务完成。
13229	通过完成这个任务，你升为<color=blue>入阁弟子<color>，学会武功<color=blue>漫天花雨、淬毒术<color>。<enter>接到这个任务必须是等级已过40级的本门弟子，并且已经完成火器谱任务。
13230	第一步：在<color=blue>医药房<color>遇到<color=blue>唐野<color>，接到任务，化解唐野与耿子奇的恩怨。
13231	第二步：到<color=blue>青城山西部<color>找到<color=blue>耿子奇（230,245）<color>，先打败他的五只家畜：一只<color=blue>灰狼<color>、一只<color=blue>猛虎<color>、一只<color=blue>金钱豹<color>、一只<color=blue>野猪<color>和一只<color=blue>棕熊<color>，然后接到任务，想办法救治耿子奇女儿的怪病。
13232	第三步：回到唐门<color=blue>医药房<color>，从<color=blue>唐野<color>处得到治疗怪病的<color=blue>药方<color>。
13233	第四步：在<color=blue>青城山东北<color>的<color=blue>青阳峰<color>，打败<color=blue>黑鹰、凶鹫、灵雕<color>，会得到五种药方：<color=red>蟾蜍的皮，毒蛇的胆、罂粟的壳、毒蝎的尾、僵蚕的头<color>。
13234	第五步：将药方交给耿子奇，化解他与唐野师叔的恩怨。
13235	第六步：回到唐门医药房，与唐野对话，任务完成。
13236	通过完成这个任务，你升为<color=blue>四老门人<color>，学会武功<color=blue>天罗地网<color>。<enter>接到这个任务必须是等级已过50级的本门弟子，并且已经完成耿子奇任务。
13237	第一步：在<color=blue>暗器房<color>遇到<color=blue>唐闲<color>，接到任务，寻找<color=red>《暗器谱》<color>。
13238	第二步：在<color=blue>议事大厅<color>，与<color=blue>唐一尘<color>对话，得知<color=blue>三师兄唐禾<color>和<color=blue>五师兄唐元<color>去过暗器房，两人有嫌疑。
13239	第三步：在<color=blue>江津村<color>找到<color=blue>唐元<color>，得知<color=blue>唐禾<color>去了<color=blue>青城山响水洞<color>。
13240	第四步：到<color=blue>青城山响水洞<color>，打败<color=blue>唐禾<color>，得知<color=red>《暗器谱》<color>就藏在山洞里。
13241	第五步：打败山洞里的<color=blue>铁锤魔君<color>或<color=blue>铁拳阎罗<color>，会得到<color=red>《暗器谱》<color>。
13242	第六步：回到唐门<color=blue>暗器房<color>，将<color=red>《暗器谱》<color>交给<color=blue>唐闲<color>，任务完成。如果《暗器谱》丢失，必须重新做任务。
13243	通过完成这个任务，你升为<color=blue>千手神卫<color>，顺利出师。<enter>接到这个任务必须是等级已过50级的本门弟子，并且已经完成暗器谱任务。
13244	第一步：在<color=blue>会客大厅<color>遇到<color=blue>掌门唐仇<color>，接到任务，去<color=blue>竹丝洞<color>取回<color=red>七星绝命剑<color>。
13245	第二步：在<color=blue>竹丝洞第一层<color>打败<color=blue>莽汉头领<color>，会得到进入第二层的<color=red>钥匙<color>。
13246	第三步：在<color=blue>竹丝洞第二层<color>打败<color=blue>莽汉头领<color>或<color=blue>点睛虎<color>，会得到进入第三层的<color=red>钥匙<color>。
13247	第四步：在<color=blue>竹丝洞第三层<color>，有两个<color=blue>宝箱<color>，其中一个里面有<color=red>七星绝命剑<color>。
13248	第五步：回到唐门<color=blue>会客大厅<color>，将<color=red>七星绝命剑<color>交给<color=blue>掌门唐仇<color>，任务完成。如果七星绝命剑丢失，必须重新做任务。
13249	二四为肩
13250	六八为足
13251	左三右七
13252	戴九履一
13253	五居中央
13254	正东为雷
13255	正南为火
13256	正西为沼
13257	正北为水
13258	东南为风
13259	东北为山
13260	西南为地
13261	西北为天
13262	唐门庄丁：要想成为本门记名弟子的话，必须闯过<color=Red>竹海三关<color>，你要闯关吗？
13263	唐门庄丁：第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到。
13264	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
13265	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
13266	唐门庄丁：本门不欢迎陌生人随意进出。
13267	唐门庄丁：在<color=Red>竹海三关<color>里你要想办法得到<color=Red>青白紫三柄竹杖<color>，然后交给出口的人，才能算是过关。
13268	第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。
13269	唐门庄丁：竹杖验过无误，现在请回答一个问题。
13270	唐门庄丁：先找到<color=Red>青色竹杖<color>再来找我。
13271	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
13272	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
13273	唐门庄丁：在这里时间长了，才知道原来这些大马猴、大野猴也是通人性的。
13274	唐门庄丁：九宫阵有九个格子，倘若每个格子填上适当的数字，就能够使填充后不论纵横斜角，每三个数字相加都是十五，你知道怎么填吗？第一行：
13275	唐门庄丁：不对，这四周的<color=Red>大马猴、大野猴<color>可比你聪明啊，它们都知道呢！
13276	唐门庄丁：答对了，那第二行呢？
13277	唐门庄丁：不对，还是去问问这四周的<color=Red>大马猴、大野猴<color>吧！
13278	唐门庄丁：不错，那最后一行该怎么填：
13279	唐门庄丁：不对，为什么不去问问这四周的<color=Red>大马猴、大野猴<color>呢？
13280	唐门庄丁：很好，你全都答对了。白色竹杖给你，去第三关找另一个庄丁拿<color=Red>紫色竹杖<color>吧。
13281	唐门庄丁：拿到青色竹杖再来找我。
13282	唐门庄丁：拿到白色竹杖再来找我。
13283	唐门庄丁：答对我的三卦，就可以得到<color=Red>紫色竹杖<color>，听好了：
13284	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
13285	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
13286	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
13287	唐门庄丁：不要乱跑，小心猴子咬人。
13288	第一卦是“正南与正东”：
13289	唐门庄丁：第一卦就答错了，也许那些猴子们会告诉你。
13290	唐门庄丁：对了，第二卦是“东南与正北”：
13291	唐门庄丁：不对不对，为什么不去问问那些猴子呢？
13292	唐门庄丁：不错，最后一卦是“西北与西南”：
13293	唐门庄丁：错了，别以为人一定比猴子聪明，说不定它们比你知道得还多呢！
13294	唐门庄丁：三卦你全都答对了，这是你要的紫色竹杖。如果你三柄竹杖都已拿齐，就可以去交给出口的人，顺利过关了。
13295	你要拿三根青、白、紫三根竹杖过来才行。
13296	唐门庄丁：想要通过竹海三关，必须在前面的关卡中得到青白紫三柄竹杖。
13297	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
13298	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
13299	唐门庄丁：竹海危险，小心慎入。
13300	唐门庄丁：你已经顺利通关，从此就是本门的记名弟子了！
13301	管家：我在唐门几十年了，没有什么是我不知道的，您想知道些什么？
13302	管家：我在唐门几十年了，没有什么是我不知道的，您想知道些什么？
13303	管家：原来是以前的同门，有什么事吗？
13304	管家：我在唐门几十年了，没有什么是我不知道的，你想知道些什么？
13305	管家：想了解哪方面？
13306	管家：想了解谁？
13307	管家：想了解哪方面？
13308	管家：本门只收木系弟子，男女不限。想要入门学艺，可以通过完成入门任务实现。
13309	管家：在外人眼中，本门是一个神秘的武林家族，以暗器和火器威震天下，行走江湖已达数百年之久。
13310	管家：本门位于蜀南竹海之中，表面虽然清幽宁静，但实际却机关重重，居心叵测者定叫他有去无回！
13311	管家：本门与云南翠烟门并称“武林二门”，是一个亦正亦邪的门派，门下暗器、火器、医药、武功四堂，弟子个个功夫了得，江湖中人谈本门而色变。
13312	管家：本门中人行事诡秘，遇事不按常理出牌，总给人一种亦正亦邪、琢磨不透的感觉。
13313	位置：<color=blue>会客大厅<color>    坐标：<color=blue>202,199<color>    作用：<color=blue>任务<color><enter>心高气傲，为我独尊。虽然性情怪癖，十分固执，但是却具有泰山崩于前而面不改色的气度。
13314	位置：<color=blue>暗器房<color>    坐标：<color=blue>199,200<color>    作用：<color=blue>任务<color><enter>暗器房长老，制作的暗器技艺高绝，匪夷所思，因此十分自傲。性格深沉、喜怒不形于色。
13315	位置：<color=blue>火器房<color>    坐标：<color=blue>200,200<color>    作用：<color=blue>任务<color><enter>火器房长老，制造的火器威力极猛，令武林中人闻风丧胆。性情火爆，但是却不失赤子之心，后因儿子惨死，性情大变。
13316	位置：<color=blue>医药房<color>    坐标：<color=blue>200,200<color>    作用：<color=blue>任务<color><enter>医药房长老，精于医术、毒术。为人性格怪僻、又很固执。
13317	位置：<color=blue>武功房<color>    坐标：<color=blue>200,200<color>    作用：<color=blue>任务<color><enter>武功房长老，一位儒雅温和的长辈，虽然排在唐门四老之末，但是总相信唐门的武功有一天会和暗器一样闻名江湖。
13318	位置：<color=blue>议事大厅<color>    坐标：<color=blue>199,200<color>    作用：<color=blue>任务<color><enter>唐仇长子，成熟稳重，敏学多思，言语不多，眼神中总含有一抹忧郁的神色。
13319	位置：<color=blue>祭祖厅<color>    坐标：<color=blue>199,199<color>    作用：<color=blue>任务<color><enter>唐仇次子，性情豪放，心地纯良。
13320	位置：<color=blue>广场<color>    坐标：<color=blue>508,323<color>    作用：<color=blue>兵器交易<color>
13321	位置：<color=blue>广场<color>    坐标：<color=blue>506,322<color>    作用：<color=blue>装备交易<color>
13322	位置：<color=blue>广场<color>    坐标：<color=blue>504,322<color>    作用：<color=blue>药品交易<color>
13323	管家：南边有一个路口，通往成都。
13324	管家：中轴线：从南至北依次是会客大厅（508,322）、正房（511,319）、祭祖厅（514,318），可以进入。<enter>东边：从南至北依次是火器房（512,324）、医药房（515,322），可以进入。<enter>西边：有议事厅（507,319）、暗器房（504,317）、武功房（509,317）等建筑，可以进入。
13325	管家：前门（南门）通往竹海三关。<enter>东门通往竹丝洞（522,326）。<enter>西门通往翡翠湖（495,314）。<enter>后门（北门）通往无心谷（527,292）。
13326	通过完成这个任务，你可以加入唐门，成为<color=blue>杂役<color>，学会武功<color=blue>霹雳弹<color>。<enter>接到这个任务必须满足以下条件：你的五行属性为木系、你的等级已经超过10级、没有加入其它门派或正在进行其它门派的入门任务。
13327	第一步：在<color=blue>竹海三关入口<color>遇到一个<color=blue>唐门庄丁（453,358）<color>，接到任务，闯竹海三关。
13328	第二步：在第一关里打败<color=blue>大马猴<color>，得到<color=red>青色竹杖<color>。
13329	第三步：在第二关里回答<color=blue>唐门庄丁（468,350）<color>关于九宫图的问题，得到<color=red>白色竹杖<color>。打败第二关里的<color=blue>大马猴、大野猴<color>会得到答案。
13330	第四步：在第三关里回答<color=blue>唐门庄丁（473,343）<color>关于八卦的大问题，得到<color=red>紫色竹杖<color>。打败第三关里的<color=blue>大马猴、大野猴、大黑叶猴<color>会得到答案。
13331	第五步：在<color=blue>竹海三关出口<color>，将三柄竹杖交给<color=blue>唐门庄丁（479,339）<color>，任务完成。
13332	通过完成这个任务，你升为<color=blue>庄丁<color>，学会武功<color=blue>唐门暗器、唐门刀法<color>。<enter>接到这个任务必须是等级已过10级的本门弟子。
13333	第一步：在<color=blue>武功房<color>遇到<color=blue>唐鹤<color>，接到任务，去<color=blue>成都<color>寻找<color=red>魔雨针<color>。
13334	第二步：在<color=blue>成都<color>，从<color=blue>卖蜀绣的梅娘（389,315）<color>处得知蜀绣名家孙婉针发精湛，提示玩家去找<color=blue>孙婉<color>。
13335	第三步：在成都东南芙蓉茶舍附近的一间民居里找到<color=blue>孙婉（394,323）<color>，接到任务，用<color=red>玛瑙戒指<color>换魔雨针。
13336	第四步：在成都<color=blue>杂货店<color>买到<color=red>玛瑙戒指<color>。
13337	第五步：回到孙婉家，把玛瑙戒指交给她，得到<color=red>魔雨针<color>。
13338	第六步：回到唐门<color=blue>武功房<color>，将<color=red>魔雨针<color>交给<color=blue>唐鹤<color>，任务完成。
13339	通过完成这个任务，你升为<color=blue>护院<color>，学会武功<color=blue>夺魂镖、心眼<color>。<enter>接到这个任务必须是等级已过20级的本门弟子，并且已经完成魔雨针任务。
13340	第一步：在<color=blue>议事大厅<color>遇到<color=blue>唐一尘<color>，接到任务，去<color=blue>北边无心谷<color>劝说师姑<color=blue>唐幽<color>。
13341	第二步：在<color=blue>无心谷<color>，点击唐幽小屋<color=blue>门前木牌（528,291）<color>，接到任务，在无心谷中找到<color=blue>四字口诀<color>。
13342	第三步：打败无心谷中的四只<color=blue>猞猁精<color>和<color=blue>浣熊精<color>，得到<color=red>四张丝帕<color>上的四句口诀。
13343	第四步：再次点击唐幽门前木牌，接到任务，去西边的<color=blue>翡翠湖<color>寻找<color=red>金项圈<color>。
13344	第五步：在<color=blue>翡翠湖<color>，打败<color=blue>赤焰鳄<color>，得到<color=red>金项圈<color>
13345	第六步：回到<color=blue>无心谷<color>，点击小屋门前木牌，唐幽要你把<color=red>金项圈<color>交给<color=blue>掌门唐仇<color>。
13346	第七步：到<color=blue>会客大厅<color>，把<color=red>金项圈<color>交给<color=blue>掌门唐仇<color>，任务完成。如果金项圈丢失，需要重新做任务。
13347	通过完成这个任务，你升为<color=blue>阶前护卫<color>，学会武功<color=blue>追心箭、青木功<color>。<enter>接到这个任务必须是等级已过30级的本门弟子，并且已经完成唐幽任务。
13348	第一步：在<color=blue>祭祖厅<color>遇到<color=blue>唐不染<color>，接到任务，夺回<color=red>《火器谱》<color>。
13349	第二步：在<color=blue>青城山东白云洞<color>，打败绑匪<color=blue>大头目狂沙<color>，接到任务，在洞中找到打开宝箱的<color=red>钥匙<color>。
13350	第三步：打败绑匪中四个<color=blue>小头目独耳、铁臂、鬼影、厉拳<color>中的一个，会得到<color=red>钥匙<color>。
13351	第四步：打开<color=blue>宝箱（230,199）<color>，得到<color=red>《火器谱》<color>。
13352	第五步：回到<color=blue>火器房<color>，将<color=red>《火器谱》<color>交给<color=blue>唐云<color>，任务完成。
13353	通过完成这个任务，你升为<color=blue>入阁弟子<color>，学会武功<color=blue>漫天花雨、淬毒术<color>。<enter>接到这个任务必须是等级已过40级的本门弟子，并且已经完成火器谱任务。
13354	第一步：在<color=blue>医药房<color>遇到<color=blue>唐野<color>，接到任务，化解唐野与耿子奇的恩怨。
13355	第二步：到<color=blue>青城山西部<color>找到<color=blue>耿子奇（230,245）<color>，先打败他的五只家畜：一只<color=blue>灰狼<color>、一只<color=blue>猛虎<color>、一只<color=blue>金钱豹<color>、一只<color=blue>野猪<color>和一只<color=blue>棕熊<color>，然后接到任务，想办法救治耿子奇女儿的怪病。
13356	第三步：回到唐门<color=blue>医药房<color>，从<color=blue>唐野<color>处得到治疗怪病的<color=blue>药方<color>。
13357	第四步：在<color=blue>青城山东北<color>的<color=blue>青阳峰<color>，打败<color=blue>黑鹰、凶鹫、灵雕<color>，会得到五种药方：<color=red>蟾蜍的皮，毒蛇的胆、罂粟的壳、毒蝎的尾、僵蚕的头<color>。
13358	第五步：将药方交给耿子奇，化解他与唐野师叔的恩怨。
13359	第六步：回到唐门医药房，与唐野对话，任务完成。
13360	通过完成这个任务，你升为<color=blue>四老门人<color>，学会武功<color=blue>天罗地网<color>。<enter>接到这个任务必须是等级已过50级的本门弟子，并且已经完成耿子奇任务。
13361	第一步：在<color=blue>暗器房<color>遇到<color=blue>唐闲<color>，接到任务，寻找<color=red>《暗器谱》<color>。
13362	第二步：在<color=blue>议事大厅<color>，与<color=blue>唐一尘<color>对话，得知<color=blue>三师兄唐禾<color>和<color=blue>五师兄唐元<color>去过暗器房，两人有嫌疑。
13363	第三步：在<color=blue>江津村<color>找到<color=blue>唐元<color>，得知<color=blue>唐禾<color>去了<color=blue>青城山响水洞<color>。
13364	第四步：到<color=blue>青城山响水洞<color>，打败<color=blue>唐禾<color>，得知<color=red>《暗器谱》<color>就藏在山洞里。
13365	第五步：打败山洞里的<color=blue>铁锤魔君<color>或<color=blue>铁拳阎罗<color>，会得到<color=red>《暗器谱》<color>。
13366	第六步：回到唐门<color=blue>暗器房<color>，将<color=red>《暗器谱》<color>交给<color=blue>唐闲<color>，任务完成。如果《暗器谱》丢失，必须重新做任务。
13367	通过完成这个任务，你升为<color=blue>千手神卫<color>，顺利出师。<enter>接到这个任务必须是等级已过50级的本门弟子，并且已经完成暗器谱任务。
13368	第一步：在<color=blue>会客大厅<color>遇到<color=blue>掌门唐仇<color>，接到任务，去<color=blue>竹丝洞<color>取回<color=red>七星绝命剑<color>。
13369	第二步：在<color=blue>竹丝洞第一层<color>打败<color=blue>莽汉头领<color>，会得到进入第二层的<color=red>钥匙<color>。
13370	第三步：在<color=blue>竹丝洞第二层<color>打败<color=blue>莽汉头领<color>或<color=blue>点睛虎<color>，会得到进入第三层的<color=red>钥匙<color>。
13371	第四步：在<color=blue>竹丝洞第三层<color>，有两个<color=blue>宝箱<color>，其中一个里面有<color=red>七星绝命剑<color>。
13372	第五步：回到唐门<color=blue>会客大厅<color>，将<color=red>七星绝命剑<color>交给<color=blue>掌门唐仇<color>，任务完成。如果七星绝命剑丢失，必须重新做任务。
13373	唐幽：你既然找到了'擅入者死'四个字，为什么还敢停留？难道天下有不怕死的人吗？
13374	玩家：天下没有不怕死的人，但是亲人生而不能相见，岂不是比死更难过？
13375	唐幽：你到底是什么人！
13376	玩家：晚辈是唐门弟子，专程来请师姑回唐门，与掌门兄妹团聚！
13377	唐幽：我没有什么兄长！我的亲人都死光了！当年我被赶出家门的时候，可没有一个兄长为我说过好话！那时我就发誓，今生绝不再踏进唐门半步！
13378	玩家：如果师姑真的对唐门没有半点留恋的话，又为什么要在这竹海后山隐居呢？
13379	唐幽：……
13380	玩家：师姑，这么多年来，掌门一直十分懊悔当年没有阻止师祖将您赶出家门，您为什么不给他一次补偿的机会呢？何况兄妹乃是骨肉至亲，何必因为一时意气，而弄得抱憾终生呢？
13381	唐幽：你不必再罗嗦！好，我就给他一次机会，免得说我冷酷无情。当年我离开家门时，一气之下将出生时爹送给我的金项圈扔进了翡翠湖，你如果能给我找回金项圈，我就原谅他们！
13382	你没有口诀，无法通过石碑与唐幽对话。
13383	玩家：师姑，弟子已经在翡翠湖找到了金项圈，师姑可以再考虑一下吗？
13384	唐幽：……你把金项圈交给我大哥，他见到项圈就知道我已经原谅他了。
13385	唐幽：如果你能去翡翠湖替我找回金项圈，我就原谅他们！
13386	唐幽：你这个人怎么这么丢三拉四？项圈放在这里人就走掉了。
13387	唐幽：我一个人清静惯了，不喜被人打扰，往事已了，多说无益，你回去吧！
13388	石碑上写：“擅入者，杀无赦”。血红色的“杀”字看起来触目惊心。
13389	唐家堡
13390	蜀南竹海
13391	无心幽谷
13392	竹海三关
13393	通往成都
13394	唐鹤：你想为一尘帮忙的事情我已经知道了。
13395	玩家：为什么唐仇门主会对一尘公子有这么深的成见呢，好歹也是亲生儿子啊？
13396	唐鹤：一尘几次进言要改革家规，惹得门主不高兴，加上不染想要争权，经常在门主面前说一尘坏话。
13397	唐鹤：其实这次少林高僧遇难之事，据我推测应该与金国有关。金国一直视少林派为眼中钉，欲拔之而后快。前些天我曾接到情报说金国国教天忍教在秘密收集中原门派的秘笈绝学，或许会与此有关。
13398	玩家：有这回事？那么天忍教应该是重点嫌疑对象了？
13399	唐鹤：是的，我这里走不开，就交给你去打探一下情报吧。
13400	唐鹤：昨日本座弟子在<color=Red>成都府<color>办事的时候，不小心被扒手偷走了本门的独门暗器<color=Red>魔雨针<color>，这件事让掌门大发雷霆，谁要是能帮本座找回魔雨针，本座重重有赏！
13401	唐鹤：<color=Red>魔雨针<color>是在<color=Red>成都府<color>丢失的，你可以先到城里暗中打听一番。对了，你还没有见过<color=Red>魔雨针<color>吧？它是一种象蚊须一样的细针，通体漆黑。
13402	唐鹤：你真有本事，能帮本堂找回魔雨针，只要你好自为之，将来一定前途无量。
13403	唐鹤：本门两位公子不和，虽然在面上没有表现出来，但此事不处理好一定会有后患。不知门主怎么考虑的。
13404	唐鹤：本门虽然以暗器名闻江湖，但是论到武功，也决不会逊于其它门派。
13405	唐鹤：<color=Red>魔雨针<color>是在<color=Red>成都府<color>丢失的，你可以先到城里暗中打听一番。对了，你还没有见过<color=Red>魔雨针<color>吧？它是一种象蚊须一样的细针，通体漆黑。
13406	唐鹤：本门暗器丢失，你怎么能说不关你事呢？
13407	唐鹤：你果然有些本事，能帮本座找回魔雨针，好，本座就教你几招，看好了！
13408	唐野：我唐某人一生我行我素，只有一件事直到今天仍然令老夫耿耿于怀。
13409	唐野：老夫曾有一个莫逆之交叫耿子奇，十年前，耿子奇的妻子得了怪病，来求我医治，但是本门早有门规，非唐门中人，一律不得医治。老夫限于门规，不论耿子奇怎么哀求，坚持不肯出手相救，结果他的妻子不久后因病去世，我二人从此反目成仇。
13410	唐野：前几日老夫收到了耿子奇的一封信，约老夫见面叙旧，我知道他是来找我报仇的，我欠他一条命，还给他本来也没有什么，只是老夫实在是无脸见故友啊！
13411	玩家：师叔，此事原怪不得你，你应该向他解释清楚原因，让他明白你当年的难处。
13412	玩家：唐野师叔，耿前辈的女儿得了和母亲同样的怪病，性命危在旦夕，如果你能够救活他的女儿，他一定不会再怪你的。
13413	唐野：可是门规……
13414	玩家：师叔，你放心，我已经想出了一个好办法，你不必破坏门规也可以救人，只要你把药方告诉我，我再把药方找来给耿前辈不就可以了吗？而且我是唐门弟子，把药方告诉我，也不算泄漏本门秘密。
13415	玩家：唐野师叔，你开的药方果然有效，耿前辈的女儿有救了！他已不再怪你。
13416	唐野：真的吗？太好了！不过他的女儿可不是我救的，而是你救的，你明白我的意思吗？
13417	玩家：明白！这事和师叔无关，是我做的！
13418	唐野：你果然机灵，老夫没看错你，哈哈哈哈！
13419	唐野：<color=Red>耿子奇<color>一直隐居在<color=Red>青城山西部<color>。
13420	唐野：药材一共有五种：<color=Red>蟾蜍的皮<color>，<color=Red>毒蛇的胆<color>、<color=Red>罂粟的壳<color>、<color=Red>毒蝎的尾<color>、<color=Red>僵蚕的头<color>，这些药材在<color=Red>青城山东北<color>的<color=Red>青阳峰<color>比较多。
13421	唐野：你帮老夫化解了这段十年的恩怨，老夫交了你这个朋友！哈哈哈哈！
13422	唐野：好友反目，着实令人伤感。
13423	唐野：有空别忘了回来陪老夫喝杯酒。
13424	唐野：我唐某人一生我行我素，不惧人言。
13425	唐野：事到如今，也只有如此了，治疗怪病需要五种毒物：<color=Red>蟾蜍的皮<color>、<color=Red>毒蛇的胆<color>、<color=Red>罂粟的壳<color>、<color=Red>毒蝎的尾<color>、<color=Red>僵蚕的头<color>。以毒攻毒，方能治愈。
13426	唐野：这五种毒物在<color=Red>青城山东北<color>的<color=Red>青阳峰<color>比较多，不过那里常有<color=Red>黑鹰<color>、<color=Red>凶鹫<color>、<color=Red>灵雕<color>出没，你要小心。
13427	唐野：他一心恨我见死不救，哪里听得进我的解释。
13428	唐野：<color=Red>耿子奇<color>一直隐居在<color=Red>青城山的西部<color>。
13429	唐一尘：唉！
13430	玩家：什么事让你这样唉声叹气的？
13431	唐一尘：我并没有坐视等待，一直在想办法。只是现在爹爹对我猜疑甚深，我活动的效果不好。
13432	唐一尘：不过我也已经了解到了一些情况：前些天少林派好几位高手遇害，伤痕看起来象是本门绝技，父亲似乎在怀疑是我把绝技泄露出去的。
13433	玩家：你应该去面见门主解释清楚啊？
13434	唐一尘：没有用的，爹爹现在正在恼怒之中，跟本就不给我解释的机会。就连这个消息我都是听唐鹤师父说的。
13435	玩家：这样的话…门主对我没有成见，也许我能有机会帮你
13436	玩家：一尘公子，我刚刚从天忍教打听到了，暗杀少林派高手之事果然是天忍教所为。不染公子为了与你争权，把本门秘笈交给了天忍教。
13437	唐一尘：竟然有这种事？不染他即使想做门主，也不该这样做啊。
13438	唐一尘：可惜现在我嫌疑之身，去跟爹爹说他也不会信我，我得立刻去和唐鹤师父商量一下。
13439	玩家：现在天忍教下一个刺杀目标是丐帮，请公子吩咐在下去提醒一下丐帮，免得再为天忍教暗中所乘。
13440	唐一尘：本门秘笈落于敌手必须收回，不如麻烦你直接去把刺客解决掉，将秘笈夺回来。
13441	玩家：没问题。
13442	玩家：一尘公子，在下不负使命，已将秘笈夺回来了。
13443	唐一尘：太感谢你了，我已与唐鹤师父商量过，不如请你去和我爹爹说明事情真相。因为这件事本就是完全你的帮忙才查清楚的，只有你亲自说明才最有说服力。
13444	唐一尘：我爹爹真的这么说？太好了，这个好消息一定要赶快告诉含烟才行。
13445	玩家：呵呵，让我再跑一趟吧，上次带了个坏消息过去，这次也让我来弥补。
13446	唐一尘：我有一个姑母，叫做<color=Red>唐幽<color>，是我爹唯一的妹妹，当年因为违背门规，嫁给了外面的人，被祖父赶出家门，二十年不曾相见。我知道爹虽然口中不说，但是他十分想念这个妹妹。
13447	玩家：那掌门为什么不接她回唐门，一家人团圆呢？
13448	玩家：唐幽师姑已经原谅掌门了，她要我把这个<color=Red>金项圈<color>交给掌门。
13449	唐一尘：真的吗？太好了！你可真有本事，快去把<color=Red>金项圈<color>交给我爹吧！他就在<color=Red>会客大厅<color>里。
13450	唐一尘：太好了！快去把金项圈交给我爹吧！他就在<color=Red>会客大厅<color>里。
13451	玩家：大师兄，你知道昨天有谁去过暗器房吗？
